NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,NO_MESORREGIAO,CO_MESORREGIAO,NO_MICRORREGIAO,CO_MICRORREGIAO,NO_ENTIDADE,CO_ENTIDADE,QT_MAT_BAS,QT_MAT_INF,QT_MAT_FUND,QT_MAT_MED,QT_MAT_EJA,QT_MAT_ESP
Nordeste,2,Rio Grande do Norte,RN,24,Lagoa Nova,2406502,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL JOAO XXIII,24029491,544,0,544,0,0,27
Nordeste,2,Rio Grande do Norte,RN,24,Lagoa Nova,2406502,Central Potiguar,2402,Serra de Santana,24010,ESC MUN MONS PAULO HERONCIO DE MELO,24029548,173,68,105,0,0,7
Nordeste,2,Rio Grande do Norte,RN,24,Lagoa Nova,2406502,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL MONSENHOR WALFREDO GURGEL,24029556,48,19,29,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Lagoa Nova,2406502,Central Potiguar,2402,Serra de Santana,24010,ESC MUN NOSSA SRA DA CONCEICAO,24029564,113,0,113,0,0,13
Nordeste,2,Rio Grande do Norte,RN,24,Lagoa Nova,2406502,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL SAO LUIZ,24029602,101,44,57,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Lagoa Nova,2406502,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL DOM JOSE DELGADO,24029637,333,0,333,0,0,21
Nordeste,2,Rio Grande do Norte,RN,24,Lagoa Nova,2406502,Central Potiguar,2402,Serra de Santana,24010,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSOR EVILASIO LUIZ VICTOR,24029645,197,197,0,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,CENTRO DE EDUCACAO INFANTIL ALMIRA MELO,24029661,124,124,0,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,EE ARISTOFANES FERNANDES ENS FUND E MEDIO,24029670,484,0,205,279,0,15
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,EE MEIRA E SA ENS FUNDAMENTAL,24029696,224,0,224,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE III ALEXANDRE XAVIER NETO ENS FUNDAMENTAL,24029882,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE IV ANTONIO CABRAL MACEDO ENS FUNDAMENTAL,24029912,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNID XLIV PROF ANTONIO CORCINO DE MACEDO ENS FUND,24029939,13,5,8,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE IX BOA VISTA ENSINO FUNDAMENTAL,24029955,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XV EEL LUIS DE OLIVEIRA BARROS ENS FUND,24029963,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XIV CORACAO DE MARIA ENSINO FUNDAMENTAL,24029971,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XIII SEVERINO XAVIER DA COSTA ENS FUNDAMENTAL,24029980,17,3,14,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE VIII BELO MONTE ENSINO FUNDAMENTAL,24030007,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE LVII VALDEMAR LOPES ENSINO FUNDAMENTAL,24030066,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Bodó,2401651,Central Potiguar,2402,Serra de Santana,24010,UNIDADE VII FRANCISCO NETO DE MACEDO ENS FUND,24030104,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Bodó,2401651,Central Potiguar,2402,Serra de Santana,24010,UNIDADE X RITA LUIZA DA CONCEICAO,24030112,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XIX JOAO FERREIRA BRAGA ENSINO FUNDAMENTAL,24030147,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XX JOAO MARROCOS DE SOUZA ENS FUNDAMENTAL,24030155,12,8,4,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XXIII JOSE ALEXANDRE DA SILVA ENS FUND,24030180,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XXVII JOSE LUIS DE CARVALHO ENS FUND,24030201,11,4,7,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Bodó,2401651,Central Potiguar,2402,Serra de Santana,24010,UNIDADE III LAURO MIRANDA DE ASSUNCAO,24030228,63,0,63,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL LUIZ LIBERALINO DE CARVALHO ENS FUND,24030236,102,34,68,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XXIX MANOEL AMERICO DE CARVALHO PITA,24030244,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Bodó,2401651,Central Potiguar,2402,Serra de Santana,24010,UNIDADE IX MANOEL HIPOLITO DANTAS ENS FUND,24030287,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL PROFESSORA MARIA ANTONIA DE LIMA,24030309,100,19,55,0,26,0
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XXXV NECO CALDAS ENSINO FUNDAMENTAL,24030317,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XXXVI NOSSA SENHORA APARECIDA ENS FUND,24030325,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XLV PROF CELSO ARRUDA ENS FUNDAMENTAL,24030341,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XLVII PROFESSOR LUIZ PEREIRA ENSINO FUNDAMENTAL,24030368,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Bodó,2401651,Central Potiguar,2402,Serra de Santana,24010,UNIDADE VI SAO DANIEL ENSINO FUNDAMENTAL,24030384,25,0,13,0,12,1
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,EM PROF MARIA LETICIA DAMASCENO ENSINO FUNDAMENTAL,24030430,268,0,268,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE LVIII VIVALDO PEREIRA DE ARAUJO ENS FUND,24030457,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,EM PROF LUIZ PEREIRA,24030554,142,42,100,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XVIII JOAO BATISTA DA CUNHA ENS FUNDAMENTA,24030562,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Bodó,2401651,Central Potiguar,2402,Serra de Santana,24010,EM JOSE MARIA DO NASCIMENTO ENSINO FUNDAMENTAL,24030619,205,0,205,0,0,14
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,EM FRANCISCA MENDES DA SILVA ENSINO FUNDAMENTAL,24030716,135,33,95,0,7,4
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XXXI MANOEL EMIDIO DA SILVA ENS FUND,24030759,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XL PEDRO JOSE BASILIO ENSINO FUNDAMENTAL,24030775,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNID XLII MANOEL MARTINIANO CAVALCANTE FILHO,24030783,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XLIII PROFª RAIMUNDA RODRIGUES SILVA,24030791,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE LIII TEREZA RODRIGUES ENSINO FUNDAMENTAL,24030813,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Bodó,2401651,Central Potiguar,2402,Serra de Santana,24010,EM MANOEL CATARINO FILHO ENSINO FUNDAMENTAL,24030864,179,0,152,0,27,7
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE VI AVE MARIA ENSINO FUNDAMENTAL,24030961,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL JOSE FELIX DA SILVA JUNIOR,24030988,97,21,76,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE XXXIV MANOEL TEIXEIRA FILHO ENS FUND,24030996,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Santana do Matos,2411403,Central Potiguar,2402,Serra de Santana,24010,UNIDADE LII TENENTE JOSE DUARTE TORRES,24031003,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Vicente,2413003,Central Potiguar,2402,Serra de Santana,24010,ESCOLA ESTADUAL ARISTOFANES FERNANDES,24031054,247,0,107,140,0,13
Nordeste,2,Rio Grande do Norte,RN,24,São Vicente,2413003,Central Potiguar,2402,Serra de Santana,24010,ESCOLA ESTADUAL JOAQUIM ADELINO DE MEDEIROS,24031062,150,0,150,0,0,10
Nordeste,2,Rio Grande do Norte,RN,24,São Vicente,2413003,Central Potiguar,2402,Serra de Santana,24010,ESC MUL FRANCISCA PIRES DE ALBUQUERQUE,24031160,338,0,322,0,16,17
Nordeste,2,Rio Grande do Norte,RN,24,São Vicente,2413003,Central Potiguar,2402,Serra de Santana,24010,ESC MUL INACIO FELIX DE MELO,24031178,88,0,61,0,27,1
Nordeste,2,Rio Grande do Norte,RN,24,São Vicente,2413003,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL DIONIZIA BATISTA DA SILVA,24031224,58,22,36,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,São Vicente,2413003,Central Potiguar,2402,Serra de Santana,24010,ESCOLA MUNICIPAL MARIA DAS GRACAS ARAUJO,24031259,40,17,23,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,CEJA SENADOR GUERRA,24031313,400,0,0,0,400,14
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,CENTRO DE PROM SOC STO ESTEVAO DIACONO,24031321,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,CE JOSE AUGUSTO,24031348,225,0,0,225,0,11
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,COLEGIO DIOCESANO SERIDOENSE,24031372,866,134,526,206,0,14
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,C MUL DO E RUNID X MARIA BERNADETE MARQUES SOUZA GINANE,24031410,10,10,0,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,C MUL DO E R UNIDADE XIV NOSSA SENHORA DE FATIMA,24031429,19,19,0,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,CRECHE SANTANA,24031445,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL SAO JOSE,24031453,204,204,0,0,0,9
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,PRE ESCOLA TIA EULALIA,24031461,19,12,7,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,EDUCANDARIO STA TERESINHA,24031470,636,167,338,131,0,14
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL PADRE EDMUND KAGERER,24031496,226,0,142,84,0,19
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL MANOEL PATRICIO DE FIGUEIREDO,24031500,56,0,29,0,27,2
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL DOM JOSE ADELINO DANTAS,24031518,319,0,237,0,82,16
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL MONSENHOR WALFREDO GURGEL,24031550,216,0,216,0,0,23
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL PROFESSOR ANTONIO ALADIM DE ARAUJO,24031585,647,0,151,423,73,21
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL FRANCISCO PERGENTINO DE ARAUJO,24031593,60,0,49,11,0,5
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL PROFESSORA ROSA DE LIMA BEZERRA,24031640,93,0,0,0,93,2
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL PROFESSORA CALPURNIA CALDAS DE AMORIM,24031658,711,0,0,711,0,35
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL VILAGRAN CABRITA,24031682,317,0,317,0,0,30
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL ZUZA JANUARIO,24031704,195,0,195,0,0,14
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ISOLADA JOSE TEIXEIRA DE CARVALHO,24031780,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL PROFESSOR JOAQUIM GUEDES CORREIA GONDIM NETO,24031828,21,0,21,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL AUTA DE SOUZA,24031887,233,83,150,0,0,11
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,C MUL DO E R UNID III EDGAR JOSE DE MORAIS,24031968,16,8,8,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,C MUL DO E R UNID V ISAIAS LOPES DE ARAUJO,24031984,5,0,5,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,C MUL DO E R UNID VI JOAQUIM CANUTO DOS SANTOS,24032018,16,8,8,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,C MUL DO E R UNID VIII LAGOA DO MEIO,24032034,12,6,6,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUNICIPAL MARIA LEONOR CAVALCANTI,24032093,179,100,79,0,0,6
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL PRESIDENTE KENNEDY,24032204,330,0,330,0,0,12
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL PROF JOSE GURGEL DE ARAUJO,24032220,191,174,17,0,0,9
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL PROF MATEUS VIANA,24032239,320,39,281,0,0,26
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL PROF RAIMUNDO GUERRA,24032247,188,0,188,0,0,9
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL SEVERINA ERNESTINA ABIGAIL,24032310,105,55,50,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUNICIPAL SEVERINO PAULINO DE SOUZA,24032328,96,28,68,0,0,3
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA PROFESSOR SEVERINO LOPES DA SILVA - APAE DE CAICO-RN,24032417,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL SENADOR DINARTE MARIZ,24032441,80,0,80,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL IRMA MARIA ASSUNTA VIEIRA,24032468,215,0,215,0,0,8
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,EXTERNATO SANTA CLARA I,24032549,242,79,163,0,0,4
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,EXTERNATO STO ANTONIO,24032565,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,CENTRO EDUCACIONAL EVOLUCAO,24032573,276,81,195,0,0,2
Nordeste,2,Rio Grande do Norte,RN,24,Caicó,2402006,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUNICIPAL CORONEL PAULINO BARCELOS,24032638,294,96,198,0,0,27
Nordeste,2,Rio Grande do Norte,RN,24,Ipueira,2404804,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL JOAO ALENCAR DE MEDEIROS,24032670,103,0,0,63,40,2
Nordeste,2,Rio Grande do Norte,RN,24,Ipueira,2404804,Central Potiguar,2402,Seridó Ocidental,24011,CE DE EDUC MUL DE ENS INF CRISTIANO B DE MEDEIROS,24032751,97,97,0,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL MACHADO DE ASSIS,24032786,148,0,148,0,0,8
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL AMARO CAVALCANTI,24032875,455,0,0,337,118,11
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO ANTONIO AMANCIO DA SILVA,24032883,15,1,14,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO ANTONIO AUGUSTO DA SILVA FREIRE,24032891,68,7,16,0,45,1
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUNICIPAL DE 1 GRAU MONSENHOR WALFREDO GURGEL,24032930,1114,0,681,0,433,53
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO ELPIDIO OLEGARIO DOS SANTOS,24032964,55,8,10,0,37,0
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO FIRMINO PEREIRA DE ARAUJO,24032972,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO FRANCISCO BRAS,24032999,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO JOAO GOMES FILHO,24033014,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO JOAQUIM JUSTINO PEREIRA DA COSTA,24033030,9,2,7,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO JOSE CALIXTO DE MEDEIROS,24033049,15,2,13,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO MANOEL FELIX MARINHO,24033057,10,2,8,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO MANOEL FLORENCIO MAIA,24033065,21,5,16,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO MANOEL SIMPLICIO IRMAO,24033073,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO MARECHAL CASTELO BRANCO,24033081,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO MARIA DONINA MAIA,24033103,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUNICIPAL MARINHEIRO SALDANHA,24033120,211,74,137,0,0,9
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDA DE ENSINO PEDRO ALEXANDRINO DE MEDEIROS,24033138,12,5,7,0,0,1
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUNICIPAL PROFESSORA MARIA CRUZ DE MEDEIROS,24033162,83,31,52,0,0,8
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO MANOEL EGIDIO DE MARIA,24033197,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO TOMAS PEREIRA DA SILVA,24033219,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUNICIPAL EVANILDO MARIANO DOS SANTOS,24033227,238,45,110,0,83,6
Nordeste,2,Rio Grande do Norte,RN,24,Jardim de Piranhas,2405603,Central Potiguar,2402,Seridó Ocidental,24011,UNIDADE DE ENSINO MANOEL PAULINO DOS SANTOS,24033235,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA ESTADUAL MONSENHOR WALFREDO GURGEL,24033260,125,0,0,99,26,4
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESCOLA MUL DE ENS FUND MONS WALFREDO GURGEL,24033278,10,0,10,0,0,0
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL DE ENSINO FUND PE FCO R FERNANDES,24033367,359,0,343,0,16,29
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL SIMPLICIA P DE LIMA,24033413,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL DESEMBARGADOR ADAUTO MAIA,24033430,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUNICIPAL JOAQUIM PEREIRA MONTEIRO,24033456,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL FRANCISCO FAUSTINO DE QUEIROZ,24033537,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL STA TEREZINHA,24033545,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUL JOSE AVELINO DOS SANTOS,24033553,,,,,,
Nordeste,2,Rio Grande do Norte,RN,24,São Fernando,2411809,Central Potiguar,2402,Seridó Ocidental,24011,ESC MUNICIPAL LUIZ CONRADO DE MEDEIROS,24033561,30,18,12,0,0,0
